election_name,sido,sigungu_norm,sg_id,sg_typecode,total_voters,total_voted,valid_votes,invalid_votes,party_더불어민주당,party_경제애국당,party_국민대통합당,party_늘푸른한국당,party_민중연합당,party_한국국민당,party_홍익당,party_국민의힘,party_기타,sigungu_elec,sgg_name,ratio_더불어민주당,ratio_경제애국당,ratio_국민대통합당,ratio_늘푸른한국당,ratio_민중연합당,ratio_한국국민당,ratio_홍익당,ratio_국민의힘,ratio_기타,year,adm_cd,sigungu_pop,total_pop,male_pop,female_pop,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_89,age_90plus,age_0_14,age_15_64,age_65plus,ratio_20s,ratio_30s,ratio_40s,ratio_50s,ratio_60s,ratio_70plus,ratio_elderly,ratio_working,ratio_female,pop_year
19대대통령선거,경상북도,상주시,20170509,1,87859,67717,67275,442,12356,15,50,33,84,63,246,38304,16124,상주시,대한민국,0.18366406540319583,0.0002229654403567447,0.0007432181345224824,0.0004905239687848384,0.0012486064659977703,0.0009364548494983278,0.0036566332218506132,0.5693645484949833,0.2396729840208101,2017,37080,상주시,98193,48298,49895,6634,8663,9204,8480,12474,17353,15846,12460,6851,940,9423,61212,27558,0.0937337692096177,0.0863605348650107,0.1270355320644037,0.1767233916877985,0.1613760655036509,0.2062366971169024,0.2806513702606092,0.6233845589807827,0.5081319442322773,2017
19대대통령선거,경상북도,성주군,20170509,1,40284,30070,29870,200,5409,14,24,15,33,31,83,16848,7413,성주군,대한민국,0.18108470036826246,0.00046869768998995646,0.0008034817542684968,0.0005021760964178105,0.001104787412119183,0.001037830599263475,0.002778707733511885,0.5640441914964848,0.24817542684968197,2017,37580,성주군,41225,21271,19954,2367,2266,4065,3966,4987,8096,7321,5113,2858,369,3159,26211,11855,0.098605215281989,0.0962037598544572,0.1209702850212249,0.1963856882959369,0.1775864160097028,0.2023044269254093,0.2875682231655548,0.635803517283202,0.4840266828380837,2017
19대대통령선거,경상북도,안동시,20170509,1,139937,107357,106637,720,23121,32,68,70,56,76,221,53148,29845,안동시,대한민국,0.21681967797293622,0.00030008346071251066,0.0006376773540140852,0.000656432570308617,0.0005251460562468936,0.0007126982191922129,0.002072451400545777,0.49840111781089114,0.27987471515515255,2017,37040,안동시,165704,81894,83810,14182,16867,19029,18137,24551,27046,22186,16039,7918,1070,19557,111237,34910,0.1148373002462221,0.1094542075025346,0.1481617824554627,0.1632187515087143,0.1338893448558876,0.1510343745473857,0.2106768695988027,0.6712994254815816,0.5057813933278618,2017
19대대통령선거,경상북도,영덕군,20170509,1,34714,26125,25908,217,3786,8,14,11,18,33,82,16360,5596,영덕군,대한민국,0.1461324687355257,0.0003087849312953528,0.0005403736297668674,0.0004245792805311101,0.0006947660954145438,0.0012737378415933302,0.003165045545777366,0.6314651844989965,0.21599505944109929,2017,37550,영덕군,36148,17427,18721,2093,2157,2535,3096,4268,6274,6603,6058,2940,344,2940,20715,12493,0.0701283611818081,0.0856478919995573,0.1180701560252296,0.1735642359189996,0.1826657076463428,0.2584375345800597,0.3456069492088082,0.5730607502489764,0.517898638928848,2017
19대대통령선거,경상북도,영양군,20170509,1,15705,12048,11949,99,2281,6,14,145,3,12,57,6574,2857,영양군,대한민국,0.19089463553435435,0.0005021340697966357,0.0011716461628588166,0.01213490668675203,0.00025106703489831785,0.0010042681395932714,0.004770273663068039,0.5501715624738471,0.23909950623483137,2017,37540,영양군,16579,7980,8599,985,1207,1016,1204,1935,2997,3027,2763,1388,162,1337,9514,5728,0.0612823451354122,0.0726219916762169,0.11671391519392,0.1807708546956993,0.1825803727607214,0.2601483804813318,0.3454973158815368,0.5738584956873153,0.5186681947041438,2017
19대대통령선거,경상북도,영주시,20170509,1,92117,70861,70390,471,15280,18,41,32,49,52,143,34599,20176,영주시,대한민국,0.2170762892456315,0.00025571814178150304,0.0005824691007245348,0.0004546100298337832,0.0006961216081829805,0.0007387412984798977,0.0020315385708197186,0.49153288819434576,0.2866316238102003,2017,37060,영주시,108443,54415,54028,8232,11132,11605,10271,15415,18395,16290,11527,5626,771,11762,71507,25174,0.1070147450734487,0.0947133517147257,0.1421484097636546,0.1696282839832907,0.1502171647778095,0.1652849884270999,0.232140387115812,0.6593971026253423,0.498215652462584,2017
19대대통령선거,경상북도,영천시,20170509,1,87459,66091,65588,503,12250,27,56,42,59,86,147,35479,17442,영천시,대한민국,0.18677197048240532,0.0004116606696346893,0.0008538147222052814,0.0006403610416539611,0.0008995547966091359,0.0013112154662438251,0.0022412636457888636,0.5409373665914496,0.26593279258400926,2017,37070,영천시,97675,49918,47757,6702,6984,9998,11012,13390,17113,15639,11440,5570,479,9156,63702,24817,0.1023598669055541,0.1127412336831328,0.1370872792423854,0.1752034809316611,0.1601126183772715,0.1790529818274891,0.2540772971589455,0.6521832608139237,0.4889378039416432,2017
19대대통령선거,경상북도,예천군,20170509,1,40545,32124,31842,282,5261,14,21,23,34,59,155,18915,7360,예천군,대한민국,0.16522203379184724,0.00043967087494504114,0.0006595063124175617,0.0007223164374097104,0.0010677721248665284,0.0018528986872683876,0.004867784686891527,0.5940267571132467,0.23114125997110735,2017,37600,예천군,46321,22674,23647,3685,3158,3369,4400,5331,7457,7905,6869,3949,518,4904,26382,15035,0.0727315904233501,0.0949893137022085,0.1150881889423803,0.1609852982448565,0.1706569374581723,0.2447270136655081,0.3245828026165238,0.5695472895662874,0.5105027957082101,2017
19대대통령선거,경상북도,울릉군,20170509,1,8968,6810,6765,45,1443,1,3,5,2,4,5,3530,1772,울릉군,대한민국,0.2133037694013304,0.00014781966001478197,0.0004434589800443459,0.0007390983000739098,0.00029563932002956393,0.0005912786400591279,0.0007390983000739098,0.5218033998521804,0.26193643754619367,2017,37630,울릉군,8702,4824,3878,529,471,785,998,1407,1814,1442,887,382,38,714,6055,1933,0.0902091473224546,0.114686279016318,0.1616869685129855,0.2084578257871753,0.1657090324063433,0.1501953573891059,0.222132843024592,0.6958170535509078,0.4456446793840496,2017
19대대통령선거,경상북도,울진군,20170509,1,43754,32568,32345,223,6972,10,31,8,34,37,106,16905,8242,울진군,대한민국,0.2155510898129541,0.0003091667954861648,0.0009584170660071108,0.00024733343638893185,0.0010511671046529603,0.0011439171432988096,0.003277168032153347,0.5226464677693615,0.254815272839697,2017,37620,울진군,48504,24852,23652,3803,3961,4003,5456,6855,8501,7019,5665,3200,422,5185,30964,12355,0.0825292759360052,0.1124855682005607,0.141328550222662,0.1752638957611743,0.1447097146627082,0.1914687448457859,0.2547212601022596,0.6383803397657926,0.487629886194953,2017
19대대통령선거,경상북도,의성군,20170509,1,49768,37855,37582,273,5365,13,21,20,72,49,139,23868,8035,의성군,대한민국,0.14275451013783194,0.00034591027619605133,0.0005587781384705444,0.0005321696556862327,0.001915810760470438,0.0013038156564312703,0.003698579107019318,0.6350912670959502,0.213799159171944,2017,37520,의성군,50082,24203,25879,2296,2344,3227,3468,4846,9090,10228,9038,5113,625,3183,27288,19611,0.0644343277025678,0.0692464358452138,0.0967613114492232,0.1815023361686833,0.2042250708837506,0.2950361407292041,0.3915778123876842,0.5448664190727207,0.5167325586038897,2017
19대대통령선거,경상북도,청도군,20170509,1,39505,30398,30157,241,5323,9,22,13,32,47,134,17736,6841,청도군,대한민국,0.17650959976124947,0.00029843817355837784,0.0007295155353649235,0.00043107736180654575,0.0010611135059853433,0.001558510461915973,0.004443412806313625,0.5881221606923765,0.22684617170142918,2017,37560,청도군,41278,19885,21393,1890,2907,3244,3283,4442,7486,8194,6088,3527,414,2683,24552,14043,0.0785890789282426,0.0795338921459373,0.1076118028974272,0.1813556858374921,0.1985076796356412,0.2429623528271718,0.3402054363098987,0.5947962595086971,0.51826638887543,2017
19대대통령선거,경상북도,청송군,20170509,1,23810,18418,18302,116,3218,5,14,29,20,23,90,10706,4197,청송군,대한민국,0.17582777838487598,0.0002731941864277128,0.0007649437219975958,0.0015845262812807343,0.0010927767457108513,0.001256693257567479,0.004917495355698831,0.5849633919790187,0.22931920008742213,2017,37530,청송군,24441,12056,12385,1290,1358,1626,1884,2758,4687,4699,4061,1955,227,1804,14181,8456,0.0665275561556401,0.0770835890511844,0.1128431733562456,0.1917679309357227,0.1922589092099341,0.2554314471584632,0.345976023894276,0.580213575549282,0.5067304938423142,2017
19대대통령선거,경상북도,칠곡군,20170509,1,98543,72006,71601,405,16872,22,36,20,45,17,71,31677,22841,칠곡군,대한민국,0.2356391670507395,0.0003072582785156632,0.0005027862739347216,0.000279325707741512,0.0006284828424184019,0.00023742685158028518,0.0009916062624823676,0.44241002220639375,0.31900392452619375,2017,37590,칠곡군,121778,63665,58113,13400,12521,15924,20905,20968,17406,10761,7092,3570,469,17878,88152,15748,0.1307625351048629,0.1716648327284074,0.1721821675507891,0.1429322209266041,0.0883657146611046,0.0914040302846162,0.1293172822677331,0.7238745914697235,0.4772044211598154,2017
19대대통령선거,경상북도,포항시남구,20170509,1,200424,150740,149916,824,34808,29,82,37,120,56,109,66531,48144,포항시남구,대한민국,0.23218335601270046,0.00019344166066330478,0.0005469729715307239,0.00024680487739800954,0.0008004482510205716,0.0003735425171429334,0.0007270738280103525,0.4437885215720804,0.3211398383094533,2017,37011,포항시 남구,239046,124209,114837,23300,23075,27379,32995,39496,43230,31403,14468,5227,618,31590,174378,33078,0.1145344410699196,0.1380278272801051,0.1652234298001221,0.1808438543209256,0.1313680212176735,0.0849752767249818,0.1383750407871288,0.7294746617805778,0.4803970783865867,2017
19대대통령선거,경상북도,포항시북구,20170509,1,221925,171444,170672,772,38629,33,93,59,89,61,141,77401,54166,포항시북구,대한민국,0.22633472391487766,0.00019335333270835287,0.0005449048467235399,0.0003456923221149339,0.0005214680791225274,0.00035741070591544015,0.0008261460579356895,0.4535073122714915,0.3173689884691103,2017,37012,포항시 북구,267863,132626,135237,26047,27403,30201,34407,43580,48826,34106,17153,7467,1097,35695,192673,39495,0.1127479345784972,0.1284499912268585,0.1626951090669484,0.182279747482855,0.1273262824652901,0.0960080339576574,0.1474447758742342,0.7192968047098703,0.5048737600937793,2017
19대대통령선거,광주광역시,광산구,20170509,1,302584,248209,247541,668,159119,46,113,26,782,51,57,3663,83684,광산구,대한민국,0.6427985667020817,0.00018582780226305946,0.00045649003599403733,0.00010503310562694665,0.0031590726384720107,0.00020602647642208765,0.0002302648854129215,0.014797548688904061,0.3380611696648232,2017,24050,광산구,419625,212570,207055,53487,57644,59192,66703,81730,57256,26200,15514,6628,867,74467,311308,33850,0.1410592791182603,0.1589585939827226,0.1947691391123026,0.1364456359845099,0.0624366994340184,0.0548322907357759,0.0806672624366994,0.741871909442955,0.4934286565385761,2017
19대대통령선거,광주광역시,남구,20170509,1,177247,146037,145597,440,85642,19,142,12,296,21,56,2559,56850,남구,대한민국,0.5882126692170855,0.00013049719431032232,0.0009752948206350405,8.241928061704568e-05,0.0020330089218871267,0.00014423374107982995,0.00038462330954621316,0.017575911591584992,0.39046134192325394,2017,24030,남구,219325,106233,113092,20516,25355,28882,28448,34863,35422,25492,15642,6009,828,28885,156631,33809,0.1316858543257722,0.1297070557391998,0.1589558873817394,0.1615046164367947,0.1162293400205174,0.102491736008207,0.154150233671492,0.7141502336714921,0.5156366123332954,2017
19대대통령선거,광주광역시,동구,20170509,1,83378,66287,66103,184,37053,5,45,10,115,13,19,1321,27522,동구,대한민국,0.5605343176557797,7.56395322451326e-05,0.0006807557902061934,0.0001512790644902652,0.0017397092416380497,0.00019666278383734476,0.0002874302225315039,0.019983964419164033,0.41635024129010784,2017,24010,동구,100914,50531,50383,6722,8766,16733,12719,13201,15612,13464,9761,3950,566,9154,71383,20377,0.1658144558733178,0.1260380125651544,0.1308143567790395,0.1547059872762946,0.1334205362982341,0.1414769011237291,0.2019244108845155,0.7073646867629863,0.4992667023406068,2017
19대대통령선거,광주광역시,북구,20170509,1,356097,292001,291236,765,177850,24,157,23,622,31,87,4289,108153,북구,대한민국,0.6106731310689613,8.240739469021687e-05,0.0005390817069318354,7.897375324479117e-05,0.002135724979054787,0.00010644288480819678,0.00029872680575203614,0.014726888159430839,0.37135862324712604,2017,24040,북구,450323,224448,225875,41885,50801,68992,62649,72873,73953,45795,26155,10073,1336,58525,334496,57302,0.1532055879890656,0.1391201426531622,0.1618238464391115,0.1642221250080497,0.1016936732078974,0.0834156816329612,0.1272464431086131,0.7427912853662816,0.5015844182953125,2017
19대대통령선거,광주광역시,서구,20170509,1,247595,204787,204355,432,124183,17,198,32,450,20,45,3202,76208,서구,대한민국,0.6076827090112794,8.318856891194245e-05,0.0009689021555626239,0.00015659024736365638,0.002202050353551418,9.786890460228524e-05,0.00022020503535514178,0.015668811626825867,0.3729196740965477,2017,24020,서구,305985,151340,154645,29294,36332,42613,43066,55114,49280,29548,16987,6187,769,42003,227426,36556,0.1392649966501626,0.1407454613788257,0.1801199405199601,0.1610536464205761,0.0965668251711685,0.0782489337712633,0.119469908655653,0.7432586564700884,0.5054005915322647,2017
19대대통령선거,대구광역시,남구,20170509,1,136206,100059,99587,472,19862,15,36,22,43,26,78,50588,28917,남구,대한민국,0.199443702491289,0.0001506220691455712,0.0003614929659493709,0.0002209123680801711,0.0004317832648839708,0.0002610782531856568,0.0007832347595569703,0.5079779489290771,0.29036922489883216,2017,22040,남구,152785,73530,79255,9008,12007,21253,19375,22398,26104,22432,14293,6118,684,12683,108984,31118,0.1391039696305265,0.126812187060248,0.146598160814216,0.1708544686978433,0.1468206957489282,0.1380698366986288,0.2036718264227509,0.7133160977844684,0.5187354779592237,2017
19대대통령선거,대구광역시,달서구,20170509,1,479081,374766,373113,1653,82726,62,138,72,195,90,194,166936,122700,달서구,대한민국,0.22171835342108154,0.0001661694982485199,0.0003698611412628346,0.00019297103022408762,0.0005226298735235706,0.0002412137877801095,0.0005199497203260138,0.4474140541873374,0.32885479734021594,2017,22070,달서구,583043,290940,292103,53121,66188,83578,77077,101696,104183,60643,29329,11515,1145,75009,441526,66508,0.1433479177350555,0.1321977967319734,0.174422812725648,0.178688364323043,0.1040111964297659,0.0720169867402575,0.1140704887975672,0.7572786226744854,0.5009973535399619,2017
19대대통령선거,대구광역시,달성군,20170509,1,179372,137920,137265,655,31753,34,48,40,80,46,118,60274,44872,달성군,대한민국,0.23132626671037773,0.0002476960623611263,0.0003496885586274724,0.00029140713218956033,0.0005828142643791207,0.0003351182020179944,0.000859651039959203,0.439106837139839,0.3269005208902488,2017,22510,달성군,239240,122794,116446,31076,22567,29103,43409,39650,36811,22162,11268,4987,563,39451,173787,26002,0.1216477177729476,0.1814454104664771,0.1657331549908042,0.153866410299281,0.0926350108677478,0.0702976090954689,0.108685838488547,0.7264128072228724,0.4867329877946831,2017
19대대통령선거,대구광역시,동구,20170509,1,294274,226510,225504,1006,47350,40,84,41,132,61,157,100775,76864,동구,대한민국,0.20997410245494535,0.00017738044557967929,0.0003724989357173265,0.00018181495671917128,0.0005853554704129416,0.00027050517950901094,0.0006962182489002412,0.4468878600823045,0.34085426422591175,2017,22020,동구,340396,167950,172446,31870,29056,41076,48248,53076,56934,45322,26494,10033,1075,42196,240581,57619,0.1206712182281812,0.1417407960140542,0.1559242764309804,0.1672581346431803,0.1331449253222717,0.1104654578784709,0.16927049671559,0.7067679996239674,0.5066040729033243,2017
19대대통령선거,대구광역시,북구,20170509,1,355739,276725,275492,1233,62526,48,85,55,128,81,165,121994,90410,북구,대한민국,0.22696121847458364,0.0001742337345549054,0.00030853890494097835,0.00019964282084416245,0.00046462329214641443,0.00029401942706140286,0.0005989284625324873,0.4428222961102319,0.3281764987731041,2017,22050,북구,445293,222709,222584,42559,50890,65793,58916,78873,73385,44295,24782,9181,944,59766,331913,53614,0.1477521541995944,0.1323083902059992,0.1771260720469443,0.1648016025403498,0.0994738295908536,0.0783910818270217,0.1204016232009036,0.7453811310754941,0.4998596429766468,2017
19대대통령선거,대구광역시,서구,20170509,1,173359,127659,127010,649,22004,25,69,27,78,44,111,69048,35604,서구,대한민국,0.1732462010865286,0.00019683489489016613,0.0005432643098968585,0.0002125816864813794,0.0006141248720573184,0.0003464294150066924,0.0008739469333123376,0.5436422328950477,0.280324383906779,2017,22030,서구,191414,96275,95139,11300,14988,25880,22868,28452,37946,28837,15850,5701,650,15858,140716,34840,0.1352043215229816,0.1194687953859174,0.1486411652230244,0.1982404630800255,0.1506525123554181,0.1159842017825237,0.1820138547859613,0.7351395404724838,0.4970326099449361,2017
19대대통령선거,대구광역시,수성구,20170509,1,356388,285528,284457,1071,64922,30,81,58,127,43,121,123792,95283,수성구,대한민국,0.22823133197636197,0.00010546409474894272,0.00028475305582214536,0.00020389724984795594,0.0004464646677705242,0.00015116520247348457,0.00042537184882073567,0.4351870405720373,0.33496451133211697,2017,22060,수성구,425546,207706,217840,37456,57154,51717,46110,80390,73259,45699,26107,11152,1195,58086,309803,57657,0.1215309273263055,0.1083549134523647,0.1889102470708219,0.1721529517372975,0.1073890954209415,0.0903639089546136,0.1354894652986986,0.7280129527712633,0.5119070558764505,2017
19대대통령선거,대구광역시,중구,20170509,1,68857,52180,51948,232,11477,5,22,9,21,10,42,24855,15507,중구,대한민국,0.22093247093247093,9.625009625009625e-05,0.0004235004235004235,0.00017325017325017325,0.00040425040425040424,0.0001925001925001925,0.0008085008085008085,0.47845922845922845,0.29851004851004853,2017,22010,중구,75324,36422,38902,5862,5221,10821,10982,11017,11689,10021,7066,2766,339,7634,52943,14747,0.1436593914290266,0.145796824385322,0.1462614837236471,0.1551829430194891,0.1330386065530242,0.1350300037172747,0.195780893208008,0.7028702671127396,0.5164622165578037,2017
19대대통령선거,대전광역시,대덕구,20170509,1,157225,118816,118274,542,47933,24,102,44,90,46,51,25808,44176,대덕구,대한민국,0.405270811843685,0.00020291864653262763,0.0008624042477636674,0.00037201751864315066,0.0007609449244973536,0.00038892740585420296,0.0004312021238818337,0.2182051845714189,0.37350558871772327,2017,25050,대덕구,188469,95463,93006,15977,20892,28450,23699,32176,33175,20356,10770,4241,473,22765,142036,23668,0.1509532071587369,0.1257448174500846,0.1707230366797722,0.1760236431455571,0.1080071523698857,0.0821567472634756,0.1255803341663615,0.753630570544758,0.4934816866434268,2017
19대대통령선거,대전광역시,동구,20170509,1,194189,143823,143184,639,57580,42,126,44,91,43,75,33177,52006,동구,대한민국,0.4021399038998771,0.0002933288635601743,0.000879986590680523,0.00030729690468208736,0.0006355458710470443,0.00030031288412113086,0.0005238015420717399,0.23170885015085485,0.36321097329310537,2017,25010,동구,239752,121017,118735,20662,26175,38533,30470,36134,36939,27970,17142,6868,908,28392,174459,36901,0.1607202442523941,0.1270896593146251,0.1507140712069138,0.154071707431012,0.116662217624879,0.103932396810037,0.1539132103173279,0.727664419900564,0.4952409156127998,2017
19대대통령선거,대전광역시,서구,20170509,1,394539,307774,306654,1120,133604,48,175,59,216,69,124,59910,112449,서구,대한민국,0.4356832130022762,0.00015652820442583497,0.0005706757453025233,0.00019239925127342215,0.0007043769199162574,0.00022500929386213778,0.0004043645281000737,0.19536676514899529,0.36669666790584826,2017,25030,서구,487449,239928,247521,47868,57459,76136,70571,84108,76917,45899,22714,9327,1280,67535,368462,51452,0.1561927504210697,0.1447761714558856,0.1725472818694879,0.1577949693198673,0.0941616456285683,0.068357920520916,0.1055536066337196,0.7558985657986784,0.5077885071053587,2017
19대대통령선거,대전광역시,유성구,20170509,1,266632,218087,217424,663,103313,20,98,33,114,47,78,35654,78067,유성구,대한민국,0.4751683346824638,9.198616528074178e-05,0.0004507322098756347,0.00015177717271322392,0.0005243211421002281,0.00021616748840974317,0.00035874604459489295,0.16398373684597836,0.3590541982485834,2017,25040,유성구,366639,188954,177685,44153,44296,62950,61047,63163,51057,26077,11607,5537,797,59192,279970,27477,0.1716947733328969,0.1665043816942551,0.172275726259345,0.1392568712002814,0.0711244575727077,0.0489336922695076,0.0749429275118031,0.7636121634632431,0.4846320222344049,2017
19대대통령선거,대전광역시,중구,20170509,1,208017,157397,156765,632,62115,34,119,54,100,51,78,37896,56318,중구,대한민국,0.39623002583484834,0.0002168851465569483,0.0007590980129493191,0.00034446464453162377,0.0006378974898733773,0.0003253277198354224,0.0004975600421012344,0.24173763276241508,0.35925110834688867,2017,25020,중구,243540,120356,123184,21472,25045,30972,31426,40250,39382,30252,18469,7522,970,30188,173249,40103,0.1271741808327174,0.1290383509895705,0.1652705920998604,0.1617064958528373,0.1242177876324217,0.1107046070460704,0.1646669951548,0.7113780077194711,0.5058060277572473,2017
19대대통령선거,부산광역시,강서구,20170509,1,88518,68633,68417,216,30783,9,34,21,20,19,39,18775,18717,강서구,대한민국,0.4499320344358858,0.0001315462531242235,0.0004969525118026221,0.00030694125728985487,0.00029232500694271893,0.00027770875659558294,0.0005700337635383019,0.2744201002674774,0.2735723577473435,2017,21120,강서구,116702,61825,54877,18442,8478,12806,27162,17073,15121,11322,5254,1920,222,21911,82937,11854,0.1097324810200339,0.232746653870542,0.1462956933043135,0.129569330431355,0.0970163321965347,0.0633750921149594,0.101574951586091,0.7106733389316379,0.4702318726328597,2017
19대대통령선거,부산광역시,금정구,20170509,1,209881,164127,163370,757,60169,13,99,35,103,33,91,54608,48219,금정구,대한민국,0.3682989532961988,7.957397318969211e-05,0.0006059864112138092,0.00021423762012609415,0.0006304707106567913,0.00020199547040460305,0.0005570178123278448,0.3342596559955928,0.2951521087102895,2017,21110,금정구,246584,120645,125939,16479,22934,41028,28858,34759,43228,34097,18740,7211,924,23231,181862,41491,0.1663854913538591,0.1170311131298056,0.1409621062193816,0.1753074003179444,0.138277422703825,0.1089892288226324,0.1682631476494825,0.7375255491029427,0.5107346786490607,2017
19대대통령선거,부산광역시,기장군,20170509,1,124123,94393,94050,343,39412,17,54,16,43,20,58,26663,27767,기장군,대한민국,0.4190536948431685,0.00018075491759702287,0.0005741626794258373,0.00017012227538543327,0.00045720361509835197,0.0002126528442317916,0.0006166932482721956,0.28349813928761297,0.29523657628920785,2017,21510,기장군,156561,77587,78974,21770,15493,14750,27350,27069,20648,16855,9900,3965,548,27929,106825,21807,0.0942124794808413,0.1746922924610854,0.1728974648858911,0.1318846966996889,0.1076577180779376,0.092059963847957,0.1392875620365225,0.6823219064773475,0.5044295833572856,2017
19대대통령선거,부산광역시,남구,20170509,1,233838,181922,181205,717,68566,27,98,32,72,29,92,59363,52926,남구,대한민국,0.3783891172980878,0.0001490025109682404,0.0005408239286995392,0.00017659556855495159,0.00039734002924864104,0.00016003973400292488,0.0005077122595954857,0.3276013355039872,0.2920780331668552,2017,21070,남구,275941,135757,140184,21382,27913,40733,33627,43173,43880,37441,22156,7121,736,30051,199389,46501,0.1476148886899735,0.1218630069471372,0.1564573586382596,0.1590195005454064,0.1356848021859745,0.1087660043270119,0.1685179078136268,0.722578377261806,0.5080216423075947,2017
19대대통령선거,부산광역시,동구,20170509,1,79720,58304,58082,222,19606,14,47,19,21,19,31,22253,16072,동구,대한민국,0.3375572466512861,0.000241038531731001,0.000809200785096932,0.00032712372163492995,0.0003615577975965015,0.00032712372163492995,0.0005337281774043593,0.38313074618642606,0.2767122344271891,2017,21030,동구,86106,42082,44024,4707,5972,10043,10407,12186,14883,14550,9747,3639,436,6530,59105,20471,0.1166353099667851,0.1208626576545188,0.14152323879869,0.1728450979025851,0.1689777715838617,0.1605230762083943,0.237741853064827,0.6864213875920377,0.5112767983648062,2017
19대대통령선거,부산광역시,동래구,20170509,1,229464,181098,180469,629,67947,25,82,26,80,32,65,59812,52400,동래구,대한민국,0.3765023355811801,0.00013852794662795273,0.00045437166493968493,0.00014406906449307083,0.0004432894292094487,0.00017731577168377948,0.0003601726612326771,0.33142534174844435,0.2903545761321889,2017,21060,동래구,261671,127795,133876,22053,25670,31726,33728,42686,45412,36106,18990,6772,852,31233,188364,42074,0.1212438520126418,0.1288946807250325,0.1631285086998559,0.1735461705729714,0.1379824283164737,0.1017078698059777,0.1607896939286355,0.7198504992910946,0.5116195527972148,2017
19대대통령선거,부산광역시,부산진구,20170509,1,323551,246124,245153,971,95042,25,146,45,121,49,111,79854,69760,부산진구,대한민국,0.3876844256443935,0.00010197713264777506,0.0005955464546630063,0.00018355883876599512,0.0004935693220152313,0.00019987517998963913,0.00045277846895612126,0.3257312780182172,0.28455699094035153,2017,21050,부산진구,366492,177345,189147,27389,30707,54057,52049,54251,61079,49918,28587,9912,1000,37001,268504,60987,0.1474984447136636,0.1420194710935027,0.1480277877825437,0.1666584809491066,0.1362048830533818,0.1077758859674972,0.1664074522772666,0.7326326359101972,0.5161013064405225,2017
19대대통령선거,부산광역시,북구,20170509,1,258693,203689,202796,893,83611,24,124,48,93,39,95,61388,57374,북구,대한민국,0.41229116945107397,0.00011834552949762323,0.0006114519024043867,0.00023669105899524646,0.00045858892680329,0.00019231148543363775,0.00046845105426142526,0.302708140200004,0.2829148503915265,2017,21080,북구,296945,146861,150084,24927,28199,41698,38475,45987,57136,37386,18118,6464,757,34355,222176,40414,0.1404233107141053,0.1295694488878412,0.1548670629241105,0.1924127363653201,0.1259021030830625,0.0853323005943861,0.1360992776440081,0.7482058967148799,0.5054269309131321,2017
19대대통령선거,부산광역시,사상구,20170509,1,198198,149868,149181,687,61743,20,109,28,75,46,52,46665,40443,사상구,대한민국,0.4138797836185573,0.00013406533003532621,0.0007306560486925279,0.0001876914620494567,0.0005027449876324733,0.0003083502590812503,0.00034856985809184814,0.3128079313049249,0.2711002071309349,2017,21150,사상구,231587,116752,114835,17309,19541,35596,31533,33934,44572,30920,14349,4758,559,23429,175803,32355,0.1537046552699417,0.1361604926010527,0.1465280866369874,0.1924633075258973,0.1335135391882964,0.0849184107916247,0.1397099146325139,0.7591229214075056,0.4958611666457961,2017
19대대통령선거,부산광역시,사하구,20170509,1,280843,211876,210927,949,82452,25,138,66,71,63,85,65477,62550,사하구,대한민국,0.3909030138389111,0.00011852441840067891,0.0006542547895717476,0.00031290446457779233,0.0003366093482579281,0.00029868153436971083,0.0004029830225623083,0.31042493374485014,0.29654809483849864,2017,21100,사하구,330293,164623,165670,27256,31542,44362,45295,50826,58319,43928,22349,7924,1038,37246,243633,49414,0.1343110510970562,0.13713581577569,0.1538815536508494,0.1765674719113029,0.1329970662411858,0.0947976493598108,0.1496065614469577,0.7376268949084601,0.5015849563872077,2017
19대대통령선거,부산광역시,서구,20170509,1,98536,71446,71148,298,24522,8,70,14,32,25,51,26437,19989,서구,대한민국,0.3446618316748187,0.00011244167088322933,0.0009838646202282567,0.0001967729240456513,0.0004497666835329173,0.0003513802215100916,0.0007168156518805869,0.3715775566424917,0.2809495699106089,2017,21020,서구,106924,52450,54474,6400,8385,13922,12424,15014,18707,16936,11094,4187,516,9106,74384,23434,0.1302046313269238,0.1161946803336949,0.1404174927986233,0.1749560435449478,0.1583928771837941,0.1477404511615727,0.2191650144027533,0.6956716920429464,0.5094646664920879,2017
19대대통령선거,부산광역시,수영구,20170509,1,154637,119064,118686,378,43702,10,70,18,38,22,47,40003,34776,수영구,대한민국,0.3682152907672345,8.425593583067927e-05,0.0005897915508147549,0.00015166068449522268,0.0003201725561565812,0.0001853630588274944,0.0003960028984041926,0.33704902010346627,0.29300844244477026,2017,21140,수영구,173059,82221,90838,12336,12841,22484,25116,25635,28745,26050,14767,5504,676,16792,123977,32290,0.1299210095978828,0.1451296956529276,0.1481286728803471,0.1660994227402215,0.1505266989870506,0.1210396454388387,0.186583766230014,0.7163857412789858,0.5248961336885108,2017
